order_id,order_date,year,quarter,month,customer_id,customer_type,product_id,product_name,category,region,sales_channel,unit_cost,unit_price,discount_pct,effective_price,quantity,gross_revenue,cogs,gross_margin,gross_margin_pct
ORD-104279,2025-08-06,2025,Q3-2025,2025-08,CUST-1824,Mid-Market,PROD-104,4K Studio Webcam,Electronics,North America,Direct Sales,85.48,149.0,5.61,140.65,4,562.6,341.91,220.69,39.23
ORD-100011,2025-08-06,2025,Q3-2025,2025-08,CUST-1130,Mid-Market,PROD-104,4K Studio Webcam,Electronics,North America,Retail Partner,80.41,149.0,11.22,132.28,8,1058.24,643.25,414.99,39.22
ORD-110566,2025-08-06,2025,Q3-2025,2025-08,CUST-2705,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Europe,Direct Sales,118.58,199.0,0.85,197.32,3,591.96,355.75,236.21,39.9
ORD-106248,2025-08-06,2025,Q3-2025,2025-08,CUST-3058,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Direct Sales,180.0,389.0,41.14,228.96,7,1602.72,1260.0,342.72,21.38
ORD-103810,2025-08-06,2025,Q3-2025,2025-08,CUST-1362,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,38.35,73.37,22,1614.14,990.0,624.14,38.67
ORD-109338,2025-08-06,2025,Q3-2025,2025-08,CUST-1516,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Direct Sales,50.0,129.0,0.86,127.89,1,127.89,50.0,77.89,60.9
ORD-107853,2025-08-06,2025,Q3-2025,2025-08,CUST-1511,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,11.9,140.08,5,700.4,275.0,425.4,60.74
ORD-104737,2025-08-06,2025,Q3-2025,2025-08,CUST-3123,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Online Marketplace,45.0,119.0,35.79,76.41,5,382.05,225.0,157.05,41.11
ORD-110820,2025-08-06,2025,Q3-2025,2025-08,CUST-1543,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,North America,Online Marketplace,180.0,389.0,41.81,226.35,17,3847.95,3060.0,787.95,20.48
ORD-110541,2025-08-06,2025,Q3-2025,2025-08,CUST-1174,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Online Marketplace,180.0,389.0,32.7,261.79,5,1308.95,900.0,408.95,31.24
ORD-110621,2025-08-06,2025,Q3-2025,2025-08,CUST-1840,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,87.73,149.0,16.01,125.14,17,2127.38,1491.41,635.97,29.89
ORD-108742,2025-08-06,2025,Q3-2025,2025-08,CUST-2715,Consumer,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Online Marketplace,1062.91,1299.0,2.77,1263.01,3,3789.03,3188.72,600.31,15.84
ORD-106834,2025-08-06,2025,Q3-2025,2025-08,CUST-2065,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,1079.02,1299.0,6.15,1219.09,8,9752.72,8632.16,1120.56,11.49
ORD-111263,2025-08-06,2025,Q3-2025,2025-08,CUST-1110,Enterprise,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Online Marketplace,180.0,389.0,34.06,256.5,22,5643.0,3960.0,1683.0,29.82
ORD-109008,2025-08-06,2025,Q3-2025,2025-08,CUST-3279,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,1104.47,1299.0,6.6,1213.32,1,1213.32,1104.47,108.85,8.97
ORD-107734,2025-08-06,2025,Q3-2025,2025-08,CUST-3188,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Latin America,Online Marketplace,32.0,79.0,16.76,65.76,11,723.36,352.0,371.36,51.34
ORD-109327,2025-08-06,2025,Q3-2025,2025-08,CUST-3339,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Online Marketplace,32.0,79.0,5.44,74.7,2,149.4,64.0,85.4,57.16
ORD-106064,2025-08-06,2025,Q3-2025,2025-08,CUST-1534,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Online Marketplace,110.0,249.0,7.85,229.45,3,688.35,330.0,358.35,52.06
ORD-101347,2025-08-06,2025,Q3-2025,2025-08,CUST-2274,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Online Marketplace,391.39,549.0,8.13,504.36,9,4539.24,3522.47,1016.77,22.4
ORD-111499,2025-08-07,2025,Q3-2025,2025-08,CUST-1877,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Direct Sales,40.0,110.0,11.61,97.23,2,194.46,80.0,114.46,58.86
ORD-110986,2025-08-07,2025,Q3-2025,2025-08,CUST-2555,Mid-Market,PROD-104,4K Studio Webcam,Electronics,North America,Retail Partner,85.37,149.0,4.7,141.99,3,425.97,256.11,169.86,39.88
ORD-100076,2025-08-07,2025,Q3-2025,2025-08,CUST-3235,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Retail Partner,45.0,119.0,45.31,65.08,16,1041.28,720.0,321.28,30.85
ORD-103824,2025-08-07,2025,Q3-2025,2025-08,CUST-1255,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,26.18,87.85,3,263.55,135.0,128.55,48.78
ORD-103567,2025-08-07,2025,Q3-2025,2025-08,CUST-1508,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Direct Sales,110.0,249.0,7.04,231.47,1,231.47,110.0,121.47,52.48
ORD-101381,2025-08-07,2025,Q3-2025,2025-08,CUST-3469,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Online Marketplace,480.0,899.0,0.21,897.12,3,2691.36,1440.0,1251.36,46.5
ORD-111643,2025-08-07,2025,Q3-2025,2025-08,CUST-1516,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Online Marketplace,180.0,389.0,24.0,295.64,2,591.28,360.0,231.28,39.12
ORD-106129,2025-08-07,2025,Q3-2025,2025-08,CUST-2445,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Direct Sales,45.0,119.0,43.6,67.12,7,469.84,315.0,154.84,32.96
ORD-110159,2025-08-07,2025,Q3-2025,2025-08,CUST-2784,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Retail Partner,45.0,119.0,42.63,68.27,25,1706.75,1125.0,581.75,34.09
ORD-111338,2025-08-07,2025,Q3-2025,2025-08,CUST-1234,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,127.86,199.0,14.99,169.17,6,1015.02,767.13,247.89,24.42
ORD-109465,2025-08-07,2025,Q3-2025,2025-08,CUST-1480,Enterprise,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Direct Sales,415.87,549.0,13.36,475.66,26,12367.16,10812.54,1554.62,12.57
ORD-110701,2025-08-07,2025,Q3-2025,2025-08,CUST-3105,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,86.75,149.0,8.49,136.36,25,3409.0,2168.87,1240.13,36.38
ORD-104259,2025-08-07,2025,Q3-2025,2025-08,CUST-2361,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Direct Sales,50.0,129.0,3.23,124.84,3,374.52,150.0,224.52,59.95
ORD-109929,2025-08-07,2025,Q3-2025,2025-08,CUST-2426,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Direct Sales,110.0,249.0,2.97,241.62,1,241.62,110.0,131.62,54.47
ORD-111383,2025-08-07,2025,Q3-2025,2025-08,CUST-2204,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Direct Sales,40.0,110.0,5.31,104.16,3,312.48,120.0,192.48,61.6
ORD-108232,2025-08-07,2025,Q3-2025,2025-08,CUST-2702,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,8.35,823.94,17,14006.98,8160.0,5846.98,41.74
ORD-100695,2025-08-08,2025,Q3-2025,2025-08,CUST-3158,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Online Marketplace,480.0,899.0,15.62,758.54,15,11378.1,7200.0,4178.1,36.72
ORD-110253,2025-08-08,2025,Q3-2025,2025-08,CUST-1386,Mid-Market,PROD-104,4K Studio Webcam,Electronics,Europe,Retail Partner,85.24,149.0,12.0,131.13,5,655.65,426.2,229.45,35.0
ORD-110991,2025-08-08,2025,Q3-2025,2025-08,CUST-1908,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Online Marketplace,50.0,129.0,3.67,124.26,2,248.52,100.0,148.52,59.76
ORD-107615,2025-08-08,2025,Q3-2025,2025-08,CUST-1224,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Online Marketplace,55.0,159.0,10.06,143.01,4,572.04,220.0,352.04,61.54
ORD-103914,2025-08-08,2025,Q3-2025,2025-08,CUST-1018,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Online Marketplace,110.0,249.0,5.29,235.83,4,943.32,440.0,503.32,53.36
ORD-108354,2025-08-08,2025,Q3-2025,2025-08,CUST-1449,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Online Marketplace,480.0,899.0,1.6,884.6,2,1769.2,960.0,809.2,45.74
ORD-101575,2025-08-08,2025,Q3-2025,2025-08,CUST-2341,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Latin America,Online Marketplace,180.0,389.0,34.9,253.23,7,1772.61,1260.0,512.61,28.92
ORD-100567,2025-08-08,2025,Q3-2025,2025-08,CUST-2250,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,1084.36,1299.0,16.48,1084.91,24,26037.84,26024.52,13.32,0.05
ORD-105289,2025-08-08,2025,Q3-2025,2025-08,CUST-1432,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Retail Partner,1053.08,1299.0,3.15,1258.11,2,2516.22,2106.16,410.06,16.3
ORD-109023,2025-08-08,2025,Q3-2025,2025-08,CUST-2855,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,36.01,76.15,12,913.8,540.0,373.8,40.91
ORD-108548,2025-08-08,2025,Q3-2025,2025-08,CUST-3191,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,1055.88,1299.0,9.44,1176.43,14,16470.02,14782.38,1687.64,10.25
ORD-100186,2025-08-08,2025,Q3-2025,2025-08,CUST-1122,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Asia-Pacific,Online Marketplace,240.0,529.0,25.63,393.39,3,1180.17,720.0,460.17,38.99
ORD-110401,2025-08-08,2025,Q3-2025,2025-08,CUST-1318,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Latin America,Online Marketplace,126.56,199.0,6.75,185.57,3,556.71,379.68,177.03,31.8
ORD-109356,2025-08-08,2025,Q3-2025,2025-08,CUST-3212,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Retail Partner,50.0,129.0,7.13,119.81,2,239.62,100.0,139.62,58.27
ORD-100488,2025-08-09,2025,Q3-2025,2025-08,CUST-1884,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Retail Partner,480.0,899.0,4.56,858.02,3,2574.06,1440.0,1134.06,44.06
ORD-108936,2025-08-09,2025,Q3-2025,2025-08,CUST-2345,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Online Marketplace,110.0,249.0,5.23,235.98,2,471.96,220.0,251.96,53.39
ORD-111404,2025-08-09,2025,Q3-2025,2025-08,CUST-2089,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Latin America,Direct Sales,180.0,389.0,34.7,254.03,2,508.06,360.0,148.06,29.14
ORD-110430,2025-08-09,2025,Q3-2025,2025-08,CUST-1406,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Latin America,Retail Partner,45.0,119.0,37.75,74.08,2,148.16,90.0,58.16,39.25
ORD-108507,2025-08-09,2025,Q3-2025,2025-08,CUST-1620,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,8.61,821.62,9,7394.58,4320.0,3074.58,41.58
ORD-102161,2025-08-09,2025,Q3-2025,2025-08,CUST-3324,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Direct Sales,55.0,159.0,5.93,149.57,3,448.71,165.0,283.71,63.23
ORD-107614,2025-08-09,2025,Q3-2025,2025-08,CUST-2372,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Online Marketplace,480.0,899.0,1.18,888.42,2,1776.84,960.0,816.84,45.97
ORD-107981,2025-08-09,2025,Q3-2025,2025-08,CUST-2069,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Retail Partner,45.0,119.0,37.07,74.88,4,299.52,180.0,119.52,39.9
ORD-105703,2025-08-09,2025,Q3-2025,2025-08,CUST-1078,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Online Marketplace,480.0,899.0,3.66,866.07,2,1732.14,960.0,772.14,44.58
ORD-111310,2025-08-09,2025,Q3-2025,2025-08,CUST-1846,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Retail Partner,50.0,129.0,1.7,126.81,3,380.43,150.0,230.43,60.57
ORD-103394,2025-08-09,2025,Q3-2025,2025-08,CUST-1796,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,13.52,190.27,25,4756.75,2125.0,2631.75,55.33
ORD-109812,2025-08-09,2025,Q3-2025,2025-08,CUST-1291,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Online Marketplace,32.0,79.0,4.86,75.16,2,150.32,64.0,86.32,57.42
ORD-110894,2025-08-09,2025,Q3-2025,2025-08,CUST-1597,Mid-Market,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,83.15,149.0,4.37,142.49,2,284.98,166.3,118.68,41.65
ORD-104103,2025-08-10,2025,Q3-2025,2025-08,CUST-3300,Consumer,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Online Marketplace,1135.25,1299.0,0.3,1295.07,2,2590.14,2270.5,319.64,12.34
ORD-102541,2025-08-10,2025,Q3-2025,2025-08,CUST-2967,Mid-Market,PROD-104,4K Studio Webcam,Electronics,Europe,Direct Sales,85.65,149.0,9.68,134.58,9,1211.22,770.85,440.37,36.36
ORD-100632,2025-08-10,2025,Q3-2025,2025-08,CUST-1082,Consumer,PROD-201,ErgoPro Mesh Chair,Home Office,Asia-Pacific,Online Marketplace,180.0,389.0,29.13,275.68,3,827.04,540.0,287.04,34.71
ORD-103812,2025-08-10,2025,Q3-2025,2025-08,CUST-2211,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Europe,Direct Sales,45.0,119.0,32.89,79.86,7,559.02,315.0,244.02,43.65
ORD-111233,2025-08-10,2025,Q3-2025,2025-08,CUST-1823,Enterprise,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Direct Sales,110.0,249.0,8.97,226.67,7,1586.69,770.0,816.69,51.47
ORD-106183,2025-08-10,2025,Q3-2025,2025-08,CUST-2781,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Online Marketplace,140.0,299.0,11.97,263.22,5,1316.1,700.0,616.1,46.81
ORD-103066,2025-08-10,2025,Q3-2025,2025-08,CUST-1682,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Europe,Direct Sales,50.0,129.0,6.01,121.25,3,363.75,150.0,213.75,58.76
ORD-105537,2025-08-10,2025,Q3-2025,2025-08,CUST-3294,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Direct Sales,480.0,899.0,13.33,779.19,25,19479.75,12000.0,7479.75,38.4
ORD-104970,2025-08-10,2025,Q3-2025,2025-08,CUST-1922,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Online Marketplace,55.0,159.0,8.98,144.72,3,434.16,165.0,269.16,62.0
ORD-106133,2025-08-10,2025,Q3-2025,2025-08,CUST-1085,Consumer,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Direct Sales,1092.89,1299.0,0.18,1296.65,1,1296.65,1092.89,203.76,15.71
ORD-105490,2025-08-10,2025,Q3-2025,2025-08,CUST-3019,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Direct Sales,45.0,119.0,37.26,74.66,5,373.3,225.0,148.3,39.73
ORD-110927,2025-08-10,2025,Q3-2025,2025-08,CUST-2613,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Direct Sales,50.0,129.0,11.5,114.17,15,1712.55,750.0,962.55,56.21
ORD-108657,2025-08-10,2025,Q3-2025,2025-08,CUST-2186,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,12.99,112.24,25,2806.0,1250.0,1556.0,55.45
ORD-100640,2025-08-10,2025,Q3-2025,2025-08,CUST-1448,Consumer,PROD-101,UltraBook Pro 16,Electronics,Asia-Pacific,Retail Partner,1083.39,1299.0,2.06,1272.23,3,3816.69,3250.16,566.53,14.84
ORD-101671,2025-08-10,2025,Q3-2025,2025-08,CUST-2252,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,9.24,144.31,8,1154.48,440.0,714.48,61.89
ORD-100256,2025-08-10,2025,Q3-2025,2025-08,CUST-2300,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Retail Partner,1054.06,1299.0,16.49,1084.84,20,21696.8,21081.15,615.65,2.84
ORD-107928,2025-08-10,2025,Q3-2025,2025-08,CUST-1705,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,3.45,76.28,1,76.28,32.0,44.28,58.05
ORD-100385,2025-08-10,2025,Q3-2025,2025-08,CUST-1559,Consumer,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,80.76,149.0,5.21,141.24,3,423.72,242.27,181.45,42.82
ORD-104785,2025-08-10,2025,Q3-2025,2025-08,CUST-2553,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Direct Sales,140.0,299.0,8.89,272.4,8,2179.2,1120.0,1059.2,48.6
ORD-106225,2025-08-10,2025,Q3-2025,2025-08,CUST-1281,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,1072.83,1299.0,12.44,1137.42,19,21610.98,20383.69,1227.29,5.68
ORD-103990,2025-08-10,2025,Q3-2025,2025-08,CUST-2769,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Online Marketplace,55.0,159.0,3.87,152.85,1,152.85,55.0,97.85,64.02
ORD-103787,2025-08-10,2025,Q3-2025,2025-08,CUST-2361,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Online Marketplace,140.0,299.0,1.18,295.49,2,590.98,280.0,310.98,52.62
ORD-100821,2025-08-10,2025,Q3-2025,2025-08,CUST-2415,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Direct Sales,180.0,389.0,33.89,257.17,9,2314.53,1620.0,694.53,30.01
ORD-103971,2025-08-11,2025,Q3-2025,2025-08,CUST-1541,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,40.1,71.28,13,926.64,585.0,341.64,36.87
ORD-100470,2025-08-11,2025,Q3-2025,2025-08,CUST-3109,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Direct Sales,240.0,529.0,33.5,351.76,2,703.52,480.0,223.52,31.77
ORD-110865,2025-08-11,2025,Q3-2025,2025-08,CUST-2925,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Direct Sales,110.0,249.0,10.42,223.07,5,1115.35,550.0,565.35,50.69
ORD-100563,2025-08-11,2025,Q3-2025,2025-08,CUST-1079,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,North America,Online Marketplace,140.0,299.0,15.4,252.96,25,6324.0,3500.0,2824.0,44.66
ORD-101367,2025-08-11,2025,Q3-2025,2025-08,CUST-2996,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,8.08,146.15,3,438.45,165.0,273.45,62.37
ORD-109583,2025-08-11,2025,Q3-2025,2025-08,CUST-1332,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,6.06,103.33,5,516.65,200.0,316.65,61.29
ORD-107318,2025-08-11,2025,Q3-2025,2025-08,CUST-1803,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Latin America,Online Marketplace,180.0,389.0,38.27,240.14,7,1680.98,1260.0,420.98,25.04
ORD-100172,2025-08-11,2025,Q3-2025,2025-08,CUST-2589,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Retail Partner,55.0,159.0,8.59,145.34,3,436.02,165.0,271.02,62.16
ORD-110066,2025-08-11,2025,Q3-2025,2025-08,CUST-1784,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Online Marketplace,40.0,110.0,5.89,103.52,1,103.52,40.0,63.52,61.36
ORD-108092,2025-08-11,2025,Q3-2025,2025-08,CUST-3423,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,North America,Direct Sales,480.0,899.0,0.84,891.42,2,1782.84,960.0,822.84,46.15
ORD-104374,2025-08-12,2025,Q3-2025,2025-08,CUST-3033,Enterprise,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Retail Partner,85.0,220.0,14.11,188.95,21,3967.95,1785.0,2182.95,55.01
ORD-103079,2025-08-12,2025,Q3-2025,2025-08,CUST-1112,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Online Marketplace,85.97,149.0,14.28,127.72,16,2043.52,1375.48,668.04,32.69
ORD-100279,2025-08-12,2025,Q3-2025,2025-08,CUST-1959,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,9.29,144.22,14,2019.08,770.0,1249.08,61.86
ORD-105612,2025-08-12,2025,Q3-2025,2025-08,CUST-1517,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Direct Sales,55.0,159.0,11.45,140.8,21,2956.8,1155.0,1801.8,60.94
ORD-104473,2025-08-12,2025,Q3-2025,2025-08,CUST-2773,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Latin America,Direct Sales,240.0,529.0,32.23,358.51,2,717.02,480.0,237.02,33.06
ORD-107684,2025-08-12,2025,Q3-2025,2025-08,CUST-1368,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Latin America,Direct Sales,110.0,249.0,5.26,235.9,2,471.8,220.0,251.8,53.37
ORD-102707,2025-08-12,2025,Q3-2025,2025-08,CUST-1987,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,0.84,157.66,1,157.66,55.0,102.66,65.11
ORD-103584,2025-08-12,2025,Q3-2025,2025-08,CUST-3156,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,North America,Online Marketplace,85.0,220.0,4.03,211.13,4,844.52,340.0,504.52,59.74
ORD-101623,2025-08-12,2025,Q3-2025,2025-08,CUST-3071,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,9.06,144.59,5,722.95,275.0,447.95,61.96
ORD-104038,2025-08-12,2025,Q3-2025,2025-08,CUST-2848,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,1061.55,1299.0,5.49,1227.74,5,6138.7,5307.74,830.96,13.54
ORD-102068,2025-08-12,2025,Q3-2025,2025-08,CUST-1882,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Latin America,Direct Sales,32.0,79.0,7.63,72.97,3,218.91,96.0,122.91,56.15
ORD-100452,2025-08-13,2025,Q3-2025,2025-08,CUST-1412,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,116.5,199.0,10.36,178.39,6,1070.34,699.01,371.33,34.69
ORD-107074,2025-08-13,2025,Q3-2025,2025-08,CUST-2507,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Retail Partner,50.0,129.0,7.43,119.42,6,716.52,300.0,416.52,58.13
ORD-110086,2025-08-13,2025,Q3-2025,2025-08,CUST-1136,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Direct Sales,240.0,529.0,38.22,326.83,3,980.49,720.0,260.49,26.57
ORD-104735,2025-08-13,2025,Q3-2025,2025-08,CUST-2538,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,117.95,199.0,4.58,189.88,2,379.76,235.91,143.85,37.88
ORD-111048,2025-08-13,2025,Q3-2025,2025-08,CUST-2676,Consumer,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,84.17,149.0,2.83,144.78,3,434.34,252.52,181.82,41.86
ORD-107718,2025-08-13,2025,Q3-2025,2025-08,CUST-1566,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Direct Sales,40.0,110.0,10.13,98.86,9,889.74,360.0,529.74,59.54
ORD-100744,2025-08-13,2025,Q3-2025,2025-08,CUST-1473,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,8.25,118.36,10,1183.6,500.0,683.6,57.76
ORD-106508,2025-08-13,2025,Q3-2025,2025-08,CUST-3156,Enterprise,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Latin America,Online Marketplace,110.0,249.0,8.35,228.21,22,5020.62,2420.0,2600.62,51.8
ORD-100652,2025-08-13,2025,Q3-2025,2025-08,CUST-1770,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Retail Partner,55.0,159.0,9.18,144.41,6,866.46,330.0,536.46,61.91
ORD-101033,2025-08-13,2025,Q3-2025,2025-08,CUST-2500,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Online Marketplace,240.0,529.0,29.99,370.33,4,1481.32,960.0,521.32,35.19
ORD-107812,2025-08-13,2025,Q3-2025,2025-08,CUST-3143,Enterprise,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,16.55,91.8,15,1377.0,600.0,777.0,56.43
ORD-100436,2025-08-13,2025,Q3-2025,2025-08,CUST-2066,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Online Marketplace,110.0,249.0,10.66,222.46,7,1557.22,770.0,787.22,50.55
ORD-106282,2025-08-13,2025,Q3-2025,2025-08,CUST-2065,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Retail Partner,1083.6,1299.0,7.86,1196.88,8,9575.04,8668.83,906.21,9.46
ORD-108774,2025-08-13,2025,Q3-2025,2025-08,CUST-3107,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Direct Sales,240.0,529.0,28.12,380.23,3,1140.69,720.0,420.69,36.88
